Year,Month,Day,AirportID,Time,TimeZone,SkyCondition,Visibility,WeatherType,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,ValueForWindCharacter,StationPressure,PressureTendency,PressureChange,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter
2013,7,10,14683,1851,-6,FEW070 SCT250,10,,92,33.3,77,24.7,70,21.1,49,16,150,25,29.08,,,29.89,AA,,29.95
2013,7,10,14683,1951,-6,FEW070 SCT250,10,,90,32.2,76,24.4,70,21.1,52,15,160,23,29.09,,,29.91,AA,,29.96
2013,7,10,14683,2051,-6,SCT250,10,,88,31.1,75,23.8,69,20.6,53,15,150,21,29.11,,,29.92,AA,,29.98
2013,7,10,14683,2151,-6,FEW250,10,,87,30.6,74,23.3,68,20,53,14,160,,29.13,,,29.94,AA,,30
2013,7,10,14683,2251,-6,FEW250,10,,85,29.4,73,23,68,20,57,10,150,,29.15,,,29.96,AA,,30.02
2013,7,10,14683,2351,-6,FEW250,10,,83,28.3,74,23.3,70,21.1,65,13,160,,29.15,,,29.96,AA,,30.02
2013,7,11,14683,51,-6,FEW250,10,,81,27.2,74,23.4,71,21.7,72,8,180,,29.16,,,29.97,AA,,30.03
2013,7,11,14683,151,-6,FEW250,10,,80,26.7,74,23.6,72,22.2,77,8,170,,29.16,,,29.97,AA,,30.03
2013,7,11,14683,251,-6,FEW250,10,,79,26.1,74,23.4,72,22.2,79,7,190,,29.16,,,29.97,AA,,30.03
2013,7,11,14683,351,-6,FEW015,10,,78,25.6,74,23.2,72,22.2,82,6,170,,29.16,,,29.97,AA,,30.03
2013,7,11,14683,451,-6,SCT013,10,,78,25.6,75,23.6,73,22.8,85,5,180,,29.16,,,29.97,AA,,30.03
2013,7,11,14683,549,-6,BKN012 BKN250,10,,79,26,75,23.8,73,23,82,6,190,,29.16,,,M,SP,,30.03
2013,7,11,14683,551,-6,BKN012 BKN250,10,,78,25.6,75,23.6,73,22.8,85,6,180,,29.16,,,29.97,AA,,30.03
2013,7,11,14683,651,-6,BKN010 BKN250,10,,78,25.6,75,24,74,23.3,88,7,180,,29.15,,,29.96,AA,,30.02
2013,7,11,14683,749,-6,SCT012 SCT250,10,,81,27,75,24.1,73,23,77,9,190,,29.16,,,M,SP,,30.03
2013,7,11,14683,751,-6,SCT012 SCT250,10,,80,26.7,75,23.9,73,22.8,79,8,180,,29.16,,,29.97,AA,,30.03
2013,7,11,14683,851,-6,FEW018 SCT250,10,,84,28.9,76,24.2,72,22.2,67,8,220,,29.15,,,29.96,AA,,30.02
2013,7,11,14683,951,-6,FEW027 SCT250,10,,87,30.6,76,24.3,71,21.7,59,8,170,,29.15,,,29.96,AA,,30.02
2013,7,11,14683,1051,-6,SCT035 BKN250,10,,91,32.8,76,24.6,70,21.1,50,8,210,,29.14,,,29.95,AA,,30.01
2013,7,11,14683,1151,-6,SCT045 BKN250,10,,90,32.2,75,23.8,68,20,48,0,0,,29.13,,,29.94,AA,,30
2013,7,11,14683,1251,-6,SCT049 BKN250,10,,92,33.3,75,23.7,67,19.4,44,0,0,,29.12,,,29.93,AA,,29.99
2013,7,11,14683,1351,-6,FEW060 BKN250,10,,95,35,75,23.9,66,18.9,39,9,160,,29.1,,,29.91,AA,,29.97
2013,7,11,14683,1451,-6,FEW070 BKN250,10,,95,35,74,23.3,64,17.8,36,0,0,,29.08,,,29.88,AA,,29.95
2013,7,11,14683,1551,-6,FEW070 SCT250,10,,97,36.1,75,23.9,65,18.3,35,7,VR,,29.06,,,29.87,AA,,29.93
2013,7,11,14683,1651,-6,FEW075 BKN250,10,,98,36.7,74,23.4,63,17.2,32,11,150,21,29.04,,,29.85,AA,,29.91
2013,7,11,14683,1751,-6,FEW080 BKN250,10,,96,35.6,73,22.5,61,16.1,31,9,150,,29.03,,,29.84,AA,,29.9
2013,7,11,14683,1851,-6,FEW075 BKN250,10,,95,35,73,23,63,17.2,35,9,140,,29.03,,,29.84,AA,,29.9
2013,7,11,14683,1951,-6,SCT250,10,,90,32.2,72,22.2,63,17.2,41,8,130,,29.04,,,29.85,AA,,29.91
2013,7,11,14683,2051,-6,SCT250,10,,89,31.7,72,22.3,64,17.8,44,13,140,,29.05,,,29.85,AA,,29.92
2013,7,11,14683,2151,-6,SCT250,10,,87,30.6,73,23,67,19.4,52,16,150,24,29.07,,,29.88,AA,,29.94
2013,7,11,14683,2251,-6,SCT250,10,,85,29.4,73,22.6,67,19.4,55,13,170,,29.09,,,29.9,AA,,29.96
2013,7,11,14683,2351,-6,FEW250,10,,83,28.3,73,22.7,68,20,61,8,180,,29.1,,,29.9,AA,,29.97
2013,7,12,14683,51,-6,FEW250,10,,81,27.2,74,23,70,21.1,69,9,170,,29.1,,,29.91,AA,,29.97
2013,7,12,14683,151,-6,FEW250,10,,80,26.7,74,23.2,71,21.7,74,10,170,,29.08,,,29.89,AA,,29.95
2013,7,12,14683,251,-6,FEW250,10,,79,26.1,74,23.4,72,22.2,79,5,180,,29.08,,,29.89,AA,,29.95
2013,7,12,14683,351,-6,SCT015 SCT250,10,,77,25,74,23.4,73,22.8,88,5,180,,29.09,,,29.9,AA,,29.96
2013,7,12,14683,359,-6,BKN015,10,,79,26,75,23.8,73,23,82,0,0,,29.09,,,M,SP,,29.96
2013,7,12,14683,428,-6,BKN012,10,,79,26,75,23.8,73,23,82,3,170,,29.1,,,M,SP,,29.97
2013,7,12,14683,451,-6,BKN012,10,,78,25.6,75,23.6,73,22.8,85,6,190,,29.09,,,29.9,AA,,29.96
2013,7,12,14683,551,-6,FEW010 BKN250,10,,78,25.6,75,23.6,73,22.8,85,8,210,,29.09,,,29.9,AA,,29.96
2013,7,12,14683,651,-6,FEW010 SCT250,10,,79,26.1,76,24.1,74,23.3,85,6,200,,29.1,,,29.91,AA,,29.97
2013,7,12,14683,712,-6,BKN010 BKN250,10,,81,27,75,24.1,73,23,77,6,170,,29.11,,,M,SP,,29.98
2013,7,12,14683,749,-6,SCT013 SCT250,10,,81,27,75,24.1,73,23,77,6,170,,29.12,,,M,SP,,29.99
2013,7,12,14683,751,-6,SCT013 SCT250,10,,82,27.8,76,24.2,73,22.8,74,6,190,,29.12,,,29.93,AA,,29.99
2013,7,12,14683,851,-6,FEW018 SCT250,10,,84,28.9,76,24.6,73,22.8,70,7,190,,29.12,,,29.93,AA,,29.99
2013,7,12,14683,951,-6,FEW030 BKN250,10,,86,30,76,24.2,71,21.7,61,5,VR,,29.12,,,29.93,AA,,29.99
2013,7,12,14683,1051,-6,FEW045 SCT250,10,,89,31.7,75,23.6,68,20,50,6,170,,29.11,,,29.92,AA,,29.98
2013,7,12,14683,1151,-6,FEW150 SCT250,10,,91,32.8,75,23.6,67,19.4,45,0,0,,29.1,,,29.91,AA,,29.97
2013,7,12,14683,1251,-6,FEW065 SCT250,10,,95,35,75,23.6,65,18.3,37,6,100,,29.09,,,29.9,AA,,29.96
2013,7,12,14683,1351,-6,FEW075 SCT250,10,,97,36.1,73,23,62,16.7,31,8,140,,29.08,,,29.88,AA,,29.95
2013,7,12,14683,1451,-6,FEW085 BKN250,10,,99,37.2,74,23.3,62,16.7,30,6,VR,,29.06,,,29.86,AA,,29.93
2013,7,12,14683,1551,-6,FEW085 BKN250,10,,99,37.2,73,22.7,60,15.6,28,5,90,18,29.04,,,29.85,AA,,29.91
2013,7,12,14683,1651,-6,FEW080 BKN250,10,,100,37.8,73,22.9,60,15.6,27,11,140,16,29.03,,,29.84,AA,,29.9
2013,7,12,14683,1751,-6,FEW090 BKN250,10,,97,36.1,73,23,62,16.7,31,9,130,,29.03,,,29.83,AA,,29.89
2013,7,12,14683,1851,-6,FEW090 BKN250,10,,96,35.6,73,22.5,61,16.1,31,11,140,,29.03,,,29.83,AA,,29.89
2013,7,12,14683,1951,-6,BKN250,10,,91,32.8,72,22.1,62,16.7,38,8,140,,29.03,,,29.83,AA,,29.9
2013,7,12,14683,2051,-6,SCT250,10,,89,31.7,73,23,66,18.9,47,16,150,24,29.04,,,29.84,AA,,29.91
2013,7,12,14683,2151,-6,SCT250,10,,87,30.6,73,23,67,19.4,52,13,150,,29.06,,,29.87,AA,,29.93
2013,7,12,14683,2251,-6,FEW250,10,,85,29.4,73,22.6,67,19.4,55,8,160,,29.08,,,29.88,AA,,29.95
2013,7,12,14683,2351,-6,FEW250,10,,83,28.3,72,22.3,67,19.4,59,6,170,,29.09,,,29.9,AA,,29.96
2013,7,13,14683,51,-6,FEW250,10,,82,27.8,72,22.2,67,19.4,61,7,160,,29.09,,,29.9,AA,,29.96
2013,7,13,14683,151,-6,FEW250,10,,80,26.7,72,22.2,68,20,67,6,190,,29.09,,,29.9,AA,,29.96
2013,7,13,14683,251,-6,FEW250,10,,78,25.6,72,22.2,69,20.6,74,3,200,,29.09,,,29.9,AA,,29.96
2013,7,13,14683,351,-6,FEW250,10,,78,25.6,72,22.2,69,20.6,74,0,0,,29.08,,,29.89,AA,,29.95
2013,7,13,14683,451,-6,FEW250,10,,78,25.6,72,22.2,69,20.6,74,0,0,,29.09,,,29.9,AA,,29.96
2013,7,13,14683,551,-6,FEW250,10,,76,24.4,71,21.5,68,20,76,0,0,,29.1,,,29.91,AA,,29.97
2013,7,13,14683,651,-6,CLR,10,,79,26.1,73,22.7,70,21.1,74,0,0,,29.12,,,29.93,AA,,29.99
2013,7,13,14683,751,-6,CLR,10,,83,28.3,74,23.3,70,21.1,65,0,0,,29.12,,,29.93,AA,,29.99
2013,7,13,14683,851,-6,CLR,10,,86,30,76,24.2,71,21.7,61,0,0,,29.13,,,29.94,AA,,30
2013,7,13,14683,951,-6,CLR,10,,90,32.2,75,23.8,68,20,48,5,150,,29.13,,,29.94,AA,,30
2013,7,13,14683,1051,-6,CLR,10,,92,33.3,75,23.7,67,19.4,44,5,VR,,29.13,,,29.94,AA,,30
2013,7,13,14683,1151,-6,FEW060,10,,95,35,74,23.3,64,17.8,36,5,VR,,29.11,,,29.92,AA,,29.98
2013,7,13,14683,1251,-6,FEW070,10,,97,36.1,74,23.6,64,17.8,34,7,160,,29.09,,,29.9,AA,,29.96
2013,7,13,14683,1351,-6,FEW075 SCT250,10,,99,37.2,73,23,61,16.1,29,11,130,,29.06,,,29.87,AA,,29.93
2013,7,13,14683,1451,-6,SCT085 SCT250,10,,99,37.2,73,22.7,60,15.6,28,7,90,,29.05,,,29.86,AA,,29.92
2013,7,13,14683,1551,-6,SCT095 SCT250,10,,100,37.8,73,22.9,60,15.6,27,5,VR,,29.03,,,29.84,AA,,29.9
2013,7,13,14683,1651,-6,FEW090 SCT250,10,,100,37.8,72,22.1,57,13.9,24,7,150,18,29.01,,,29.82,AA,,29.88
2013,7,13,14683,1751,-6,FEW090 SCT250,10,,99,37.2,73,22.5,59,15,27,6,140,,29,,,29.8,AA,,29.87
2013,7,13,14683,1851,-6,FEW085 SCT250,10,,97,36.1,71,21.6,57,13.9,26,10,170,,29,,,29.8,AA,,29.86
2013,7,13,14683,1951,-6,FEW250,10,,93,33.9,70,21,57,13.9,30,7,190,,29,,,29.8,AA,,29.87
2013,7,13,14683,2051,-6,FEW250,10,,92,33.3,70,21.1,58,14.4,32,7,180,,29.01,,,29.81,AA,,29.88
2013,7,13,14683,2151,-6,FEW250,10,,90,32.2,70,21.3,60,15.6,37,13,180,20,29.03,,,29.83,AA,,29.9
2013,7,13,14683,2251,-6,FEW250,10,,88,31.1,71,21.6,62,16.7,42,9,180,,29.04,,,29.85,AA,,29.91
2013,7,13,14683,2351,-6,CLR,10,,87,30.6,72,22,64,17.8,46,10,180,,29.04,,,29.85,AA,,29.91
2013,7,14,14683,51,-6,SCT250,10,,85,29.4,72,22,65,18.3,51,7,190,,29.05,,,29.85,AA,,29.92
2013,7,14,14683,151,-6,SCT095,10,,84,28.9,71,21.8,65,18.3,53,5,210,,29.05,,,29.85,AA,,29.92
2013,7,14,14683,251,-6,FEW250,10,,82,27.8,71,21.8,66,18.9,58,6,230,,29.03,,,29.84,AA,,29.9
2013,7,14,14683,351,-6,CLR,10,,81,27.2,72,22,67,19.4,63,7,200,,29.03,,,29.84,AA,,29.9
2013,7,14,14683,451,-6,FEW250,10,,78,25.6,71,21.8,68,20,71,6,240,,29.04,,,29.84,AA,,29.91
2013,7,14,14683,551,-6,FEW130 BKN250,10,,79,26.1,72,22.3,69,20.6,72,5,240,,29.04,,,29.85,AA,,29.91
2013,7,14,14683,651,-6,BKN250,10,,80,26.7,73,22.8,70,21.1,72,7,180,,29.05,,,29.85,AA,,29.92
2013,7,14,14683,751,-6,BKN250,10,,83,28.3,74,23.3,70,21.1,65,8,190,,29.05,,,29.86,AA,,29.92
2013,7,14,14683,851,-6,BKN250,10,,85,29.4,75,24,71,21.7,63,8,210,,29.06,,,29.86,AA,,29.93
2013,7,14,14683,951,-6,BKN250,10,,88,31.1,76,24.5,71,21.7,57,7,270,,29.05,,,29.86,AA,,29.92
2013,7,14,14683,1051,-6,FEW250,10,,93,33.9,76,24.2,68,20,44,7,180,,29.06,,,29.87,AA,,29.93
2013,7,14,14683,1151,-6,FEW065 SCT250,10,,95,35,74,23.6,65,18.3,37,6,VR,,29.05,,,29.86,AA,,29.92
2013,7,14,14683,1251,-6,FEW070 SCT250,10,,98,36.7,75,23.7,64,17.8,33,14,180,18,29.03,,,29.83,AA,,29.89
2013,7,14,14683,1351,-6,SCT075 BKN250,10,,100,37.8,74,23.4,62,16.7,29,9,150,,29,,,29.81,AA,,29.87
2013,7,14,14683,1451,-6,SCT080 BKN250,10,,99,37.2,73,23,61,16.1,29,9,140,16,28.99,,,29.79,AA,,29.85
2013,7,14,14683,1511,-6,SCT080TCU OVC160,10,,97,36,74,23.3,63,17,33,15,120,,28.99,,,M,SP,,29.85
2013,7,14,14683,1518,-6,SCT080TCU OVC160,9,,93,34,73,23,64,18,38,25,80,31,29,,,M,SP,,29.86
2013,7,14,14683,1525,-6,SCT080 OVC160,9,,88,31,73,22.8,66,19,48,20,60,31,29,,,M,SP,,29.86
2013,7,14,14683,1551,-6,SCT080 OVC150,10,,85,29.4,74,23.3,69,20.6,59,13,70,21,28.99,,,29.8,AA,,29.85
2013,7,14,14683,1651,-6,SCT090 OVC150,10,,86,30,73,22.5,66,18.9,51,17,70,28,29,,,29.8,AA,,29.86
2013,7,14,14683,1751,-6,FEW100 OVC160,10,,84,28.9,71,21.8,65,18.3,53,14,90,22,29,,,29.8,AA,,29.86
2013,7,14,14683,1851,-6,SCT100 BKN150,10,,83,28.3,72,22,66,18.9,57,18,110,26,29,,,29.82,AA,,29.87
2013,7,14,14683,1951,-6,SCT100 BKN150,10,,81,27.2,72,22,67,19.4,63,11,100,,29,,,29.82,AA,,29.87
2013,7,14,14683,2051,-6,SCT100 OVC150,10,,79,26.1,72,22,68,20,69,10,100,,29.01,,,29.83,AA,,29.88
2013,7,14,14683,2151,-6,FEW150 OVC210,10,,78,25.6,73,22.5,70,21.1,77,11,120,,29.03,,,29.83,AA,,29.89
2013,7,14,14683,2251,-6,SCT120 OVC250,10,,77,25,72,22.3,70,21.1,79,7,100,,29.03,,,29.85,AA,,29.9
2013,7,14,14683,2351,-6,FEW110 OVC250,10,,77,25,73,22.7,71,21.7,82,8,120,,29.03,,,29.83,AA,,29.89
2013,7,15,14683,19,-6,BKN017 BKN120 OVC250,10,,79,26,74,23.4,72,22,79,8,120,,29.04,,,M,SP,,29.91
2013,7,15,14683,51,-6,BKN017 OVC120,10,,79,26.1,75,23.8,73,22.8,82,10,130,,29.03,,,29.84,AA,,29.9
2013,7,15,14683,151,-6,BKN018 BKN120 OVC250,10,,80,26.7,75,23.9,73,22.8,79,10,130,,29.01,,,29.82,AA,,29.88
2013,7,15,14683,251,-6,BKN016 OVC120,10,#NAME?,79,26.1,76,24.1,74,23.3,85,8,130,,29.03,,,29.83,AA,T,29.9
2013,7,15,14683,351,-6,BKN017 OVC110,10,#NAME?,78,25.6,75,24,74,23.3,88,9,130,,29.03,,,29.84,AA,0.01,29.9
2013,7,15,14683,422,-6,BKN013 OVC038,10,#NAME?,79,26,76,24.5,75,24,88,8,130,,29.03,,,M,SP,,29.9
2013,7,15,14683,451,-6,BKN011 OVC038,10,,78,25.6,76,24.3,75,23.9,91,10,120,,29.04,,,29.85,AA,T,29.91
2013,7,15,14683,458,-6,BKN015 BKN038 OVC120,10,,79,26,76,24.5,75,24,88,8,120,,29.04,,,M,SP,,29.91
2013,7,15,14683,505,-6,BKN012 BKN038 OVC120,10,,77,25,74,23.4,73,23,88,9,120,,29.04,,,M,SP,,29.91
2013,7,15,14683,521,-6,FEW011 BKN070 OVC110,10,#NAME?,77,25,74,23.4,73,23,88,9,120,,29.03,,,M,SP,,29.9
2013,7,15,14683,551,-6,FEW011 BKN070 OVC110,10,,77,25,75,23.8,74,23.3,91,8,110,,29.04,,,29.85,AA,T,29.91
2013,7,15,14683,622,-6,SCT008 OVC130,10,,77,25,74,23.4,73,23,88,9,120,,29.04,,,M,SP,,29.91
2013,7,15,14683,634,-6,BKN008 OVC130,10,,77,25,74,23.4,73,23,88,10,110,,29.05,,,M,SP,,29.92
2013,7,15,14683,651,-6,BKN008 OVC130,10,,77,25,75,23.8,74,23.3,91,7,100,,29.06,,,29.87,AA,,29.93
2013,7,15,14683,751,-6,BKN009 OVC024,10,,78,25.6,75,24,74,23.3,88,8,100,,29.08,,,29.89,AA,,29.95
2013,7,15,14683,851,-6,BKN009 OVC027,10,,80,26.7,76,24.3,74,23.3,82,10,110,,29.09,,,29.9,AA,,29.96
2013,7,15,14683,858,-6,BKN019 OVC033,10,,81,27,75,24.1,73,23,77,8,110,,29.09,,,M,SP,,29.96
2013,7,15,14683,951,-6,BKN017 OVC040,10,,81,27.2,75,24.1,73,22.8,77,8,130,,29.1,,,29.91,AA,,29.97
2013,7,15,14683,1041,-6,SCT017 OVC140,10,,82,28,75,23.9,72,22,72,9,140,,29.11,,,M,SP,,29.98
2013,7,15,14683,1051,-6,SCT017 OVC140,10,,83,28.3,75,24,72,22.2,70,9,140,,29.11,,,29.92,AA,,29.98
2013,7,15,14683,1151,-6,SCT025 OVC140,10,,84,28.9,75,23.8,71,21.7,65,7,140,,29.11,,,29.92,AA,,29.98
2013,7,15,14683,1251,-6,SCT029 OVC140,10,,85,29.4,76,24.3,72,22.2,65,3,110,,29.1,,,29.92,AA,,29.97
2013,7,15,14683,1329,-6,FEW030TCU SCT095 OVC110,10,,82,28,76,24.2,73,23,74,8,300,,29.09,,,M,SP,,29.96
2013,7,15,14683,1351,-6,SCT024CB OVC100,5,HZ,80,26.7,73,22.5,69,20.6,69,13,120,17,29.1,,,29.91,AA,0.01,29.97
2013,7,15,14683,1402,-6,SCT024CB OVC100,7,#NAME?,79,26,74,23.4,72,22,79,11,80,,29.09,,,M,SP,,29.96
2013,7,15,14683,1451,-6,FEW024 SCT040 OVC100,10,#NAME?,78,25.6,74,23.2,72,22.2,82,9,10,,29.08,,,29.89,AA,T,29.95
2013,7,15,14683,1526,-6,FEW014CB SCT025 OVC035CB,1.5,RA BR,73,23,72,22.4,72,22,97,16,120,,29.13,,,M,SP,,30
2013,7,15,14683,1533,-6,FEW014CB SCT025 OVC035CB,0.75,#NAME?,73,23,72,22.4,72,22,97,16,110,,29.12,,,M,SP,,29.99
2013,7,15,14683,1539,-6,FEW017CB BKN025 OVC039CB,1.5,#NAME?,73,23,72,22.4,72,22,97,11,80,,29.11,,,M,SP,,29.98
2013,7,15,14683,1549,-6,FEW014CB BKN039CB OVC070,4,RA BR,73,23,72,22.4,72,22,97,7,90,,29.1,,,M,SP,,29.97
2013,7,15,14683,1551,-6,FEW014CB BKN039CB OVC070,4,#NAME?,74,23.3,72,22.2,71,21.7,90,5,80,,29.1,,,29.92,AA,0.51,29.97
2013,7,15,14683,1605,-6,FEW043 OVC100,6,#NAME?,75,24,73,22.7,72,22,90,6,30,,29.09,,,M,SP,,29.96
2013,7,15,14683,1651,-6,FEW038 BKN045 BKN055,10,#NAME?,75,23.9,73,22.7,72,22.2,90,5,40,,29.09,,,29.91,AA,0.02,29.96
2013,7,15,14683,1751,-6,FEW050 SCT070 OVC110,10,,75,23.9,73,22.7,72,22.2,90,9,60,,29.08,,,29.9,AA,0.01,29.95
2013,7,15,14683,1851,-6,FEW046 BKN130 OVC250,10,,75,23.9,73,22.7,72,22.2,90,6,60,,29.09,,,29.9,AA,,29.96
2013,7,15,14683,1951,-6,FEW050 BKN130 OVC250,10,,75,23.9,72,22.3,71,21.7,87,3,40,,29.11,,,29.93,AA,,29.98
2013,7,15,14683,2051,-6,SCT049 BKN110 OVC250,10,,75,23.9,72,22.3,71,21.7,87,8,50,,29.12,,,29.94,AA,,29.99
2013,7,15,14683,2151,-6,SCT035 OVC130,10,,75,23.9,72,22,70,21.1,85,9,70,,29.15,,,29.96,AA,,30.02
2013,7,15,14683,2251,-6,OVC180,10,,75,23.9,72,22.3,71,21.7,87,5,50,,29.16,,,29.97,AA,,30.03
2013,7,15,14683,2347,-6,BKN022 OVC160,10,,75,24,73,22.7,72,22,90,5,60,,29.16,,,M,SP,,30.03
2013,7,15,14683,2351,-6,BKN022 OVC160,10,,75,23.9,72,22.3,71,21.7,87,5,60,,29.16,,,29.97,AA,,30.03
2013,7,16,14683,51,-6,BKN022 OVC160,10,,75,23.9,73,22.7,72,22.2,90,3,70,,29.16,,,29.98,AA,,30.03
2013,7,16,14683,151,-6,BKN015 OVC160,10,,75,23.9,73,22.7,72,22.2,90,0,0,,29.16,,,29.98,AA,,30.03
2013,7,16,14683,220,-6,BKN013 BKN018,10,,75,24,73,22.7,72,22,90,0,0,,29.15,,,M,SP,,30.02
2013,7,16,14683,251,-6,BKN013 OVC160,10,,75,23.9,73,22.7,72,22.2,90,0,0,,29.15,,,29.97,AA,,30.02
2013,7,16,14683,334,-6,BKN008 OVC027,10,,75,24,74,23.1,73,23,94,3,80,,29.14,,,M,SP,,30.01
2013,7,16,14683,351,-6,BKN008 OVC027,10,,75,23.9,74,23.1,73,22.8,94,3,60,,29.14,,,29.96,AA,T,30.01
2013,7,16,14683,451,-6,OVC008,10,,75,23.9,74,23.1,73,22.8,94,3,60,,29.15,,,29.97,AA,,30.02
2013,7,16,14683,551,-6,BKN007 OVC024,10,,75,23.9,74,23.1,73,22.8,94,5,60,,29.18,,,30,AA,,30.05
2013,7,16,14683,651,-6,OVC007,8,,75,23.9,74,23.1,73,22.8,94,8,80,,29.18,,,30,AA,0.01,30.05
2013,7,16,14683,751,-6,BKN006 OVC026,4,BR,76,24.4,75,23.6,74,23.3,94,10,80,,29.21,,,30.02,AA,0.09,30.08
2013,7,16,14683,851,-6,BKN008 OVC028,9,,79,26.1,76,24.5,75,23.9,88,10,80,,29.21,,,30.02,AA,,30.08
2013,7,16,14683,904,-6,BKN010 OVC250,10,,79,26,76,24.5,75,24,88,14,90,18,29.21,,,M,SP,,30.08
2013,7,16,14683,934,-6,SCT013 BKN100 OVC250,10,,81,27,75,24.1,73,23,77,13,110,,29.22,,,M,SP,,30.09
2013,7,16,14683,951,-6,FEW013 SCT100 BKN250,10,,80,26.7,74,23.6,72,22.2,77,10,100,,29.22,,,30.03,AA,,30.09
2013,7,16,14683,1051,-6,SCT021 SCT100 BKN250,10,,84,28.9,76,24.2,72,22.2,67,8,90,,29.22,,,30.03,AA,,30.09
2013,7,16,14683,1151,-6,FEW025 SCT100 BKN250,10,,88,31.1,76,24.1,70,21.1,55,11,130,,29.21,,,30.02,AA,,30.08
2013,7,16,14683,1251,-6,FEW037 SCT100 BKN250,10,,90,32.2,77,25.1,72,22.2,56,10,90,17,29.19,,,30,AA,,30.06
2013,7,16,14683,1315,-6,FEW028 BKN040 OVC250,10,,82,28,74,23.2,70,21,67,21,170,36,29.21,,,M,SP,,30.08
2013,7,16,14683,1322,-6,FEW028 BKN040 OVC250,10,,81,27,74,23,70,21,69,18,180,30,29.2,,,M,SP,,30.07
2013,7,16,14683,1333,-6,FEW031 BKN055 OVC250,10,#NAME?,81,27,75,23.7,72,22,74,14,170,,29.2,,,M,SP,,30.07
2013,7,16,14683,1351,-6,FEW015CB SCT049CB OVC090,7,#NAME?,80,26.7,76,24.3,74,23.3,82,11,120,,29.21,,,30.03,AA,T,30.08
2013,7,16,14683,1406,-6,FEW015CB SCT040 BKN055,7,,79,26,75,23.8,73,23,82,13,60,,29.21,,,M,SP,,30.08
2013,7,16,14683,1433,-6,FEW020 SCT043 BKN090,10,,75,24,73,22.7,72,22,90,11,60,,29.21,,,M,SP,,30.08
2013,7,16,14683,1451,-6,FEW050 BKN090 OVC120,10,#NAME?,75,23.9,72,22.3,71,21.7,87,9,60,,29.2,,,30.02,AA,T,30.07
2013,7,16,14683,1551,-6,FEW034 BKN140 OVC250,10,#NAME?,79,26.1,74,23.4,72,22.2,79,9,60,,29.19,,,30.01,AA,T,30.06
2013,7,16,14683,1651,-6,FEW035 SCT140 BKN250,10,,83,28.3,75,23.7,71,21.7,67,11,100,,29.18,,,29.99,AA,T,30.05
2013,7,16,14683,1751,-6,FEW035 SCT140 BKN250,10,,82,27.8,74,23.5,71,21.7,69,10,110,,29.17,,,29.99,AA,,30.04
2013,7,16,14683,1851,-6,SCT029 BKN250,10,,81,27.2,74,23.4,71,21.7,72,8,90,,29.21,,,30.02,AA,,30.08
2013,7,16,14683,1951,-6,FEW031 BKN250,10,,79,26.1,74,23,71,21.7,77,8,90,,29.22,,,30.03,AA,,30.09
2013,7,16,14683,2051,-6,FEW030 BKN250,10,,77,25,74,23.1,72,22.2,85,5,90,,29.23,,,30.05,AA,,30.1
2013,7,16,14683,2151,-6,SCT032 BKN075 BKN250,10,,77,25,74,23.1,72,22.2,85,5,90,,29.25,,,30.06,AA,,30.12
2013,7,16,14683,2251,-6,FEW030 BKN060 BKN250,10,,77,25,74,23.1,72,22.2,85,6,90,,29.25,,,30.07,AA,,30.12
2013,7,16,14683,2351,-6,SCT025 SCT070 BKN250,10,,77,25,74,23.1,72,22.2,85,5,20,,29.26,,,30.07,AA,,30.13
2013,7,17,14683,40,-6,BKN022 BKN043 BKN250,10,,75,24,74,23.1,73,23,94,5,50,,29.25,,,M,SP,,30.12
2013,7,17,14683,51,-6,BKN018 BKN043 BKN250,10,,76,24.4,73,22.9,72,22.2,87,5,50,,29.25,,,30.06,AA,,30.12
2013,7,17,14683,151,-6,BKN020 BKN070 BKN250,10,,74,23.3,72,22.2,71,21.7,90,3,50,,29.25,,,30.07,AA,,30.12
2013,7,17,14683,251,-6,BKN015,10,,74,23.3,72,22.2,71,21.7,90,6,40,,29.25,,,30.07,AA,,30.12
2013,7,17,14683,349,-6,FEW007 BKN022 BKN250,10,,73,23,72,22.4,72,22,97,6,60,,29.25,,,M,SP,,30.12
2013,7,17,14683,351,-6,FEW007 BKN022 BKN250,10,,74,23.3,72,22.2,71,21.7,90,5,60,,29.25,,,30.06,AA,,30.12
2013,7,17,14683,404,-6,BKN007 BKN022 OVC250,10,,73,23,72,22.4,72,22,97,7,40,,29.25,,,M,SP,,30.12
2013,7,17,14683,451,-6,OVC007,10,,74,23.3,73,22.5,72,22.2,94,6,50,,29.25,,,30.06,AA,,30.12
2013,7,17,14683,551,-6,OVC005,5,BR,75,23.9,73,22.7,72,22.2,90,9,50,,29.27,,,30.08,AA,,30.14
2013,7,17,14683,651,-6,OVC005,5,BR,76,24.4,74,23.3,73,22.8,90,7,50,,29.28,,,30.1,AA,,30.15
2013,7,17,14683,751,-6,BKN007 OVC019,7,,77,25,74,23.1,72,22.2,85,8,60,,29.3,,,30.11,AA,,30.17
2013,7,17,14683,842,-6,BKN010 OVC022,10,,79,26,74,23.4,72,22,79,8,80,,29.3,,,M,SP,,30.17
